ID,Name,Age,Nationality,Overall,Club,Value,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Position
260011,H. Al Sayyaf,20,Saudi Arabia,52,Ettifaq FC,180K,Right,1,2,2,Medium/ Medium,RES
52582,11 R. Reçber,37,Turkey,73,Beşiktaş JK,0,Right,3,1,1,N/A/ N/A,SUB
257658,21 M. Batelt,19,Poland,51,Podbeskidzie Bielsko-Biała,130K,Right,1,2,2,Medium/ Medium,RES
259745,H. Singh,20,India,48,Bengaluru FC,100K,Right,1,2,2,Medium/ Low,RES
19541,G. Morris,38,England,63,Gillingham,50K,Right,1,3,1,Medium/ Medium,GK
261959,22 Li Xingqi,20,China PR,50,Wuhan FC,70K,Right,1,3,2,Medium/ Medium,RES
261988,22 S. Grehan,17,Republic of Ireland,51,Bohemian FC,120K,Right,1,3,2,Low/ Medium,RES
261901,Liu Jiahui,21,China PR,51,Henan Songshan Longmen FC,120K,Right,1,3,2,Medium/ Medium,RES
224322,K. Haug,24,Norway,68,Toulouse Football Club,1.5M,Right,1,2,1,Medium/ Medium,SUB
116317,09 D. Coulibaly,29,Mali,61,Tours FC,0,Right,1,3,1,N/A/ N/A,RES
230312,Gabri Prestão,30,Brazil,79,Internacional,11.5M,Right,1,3,1,Medium/ Medium,GK
237525,A. Bodart,24,Belgium,71,Standard de Liège,2.3M,Right,1,2,1,Medium/ Medium,GK
268325,T. van Assema,20,Sweden,53,IFK Göteborg,210K,Right,1,3,2,Medium/ Medium,RES
262238,22 J. Wells,18,England,49,Middlesbrough,110K,Right,1,3,2,Medium/ Medium,RES
266610,J. Orozco,18,United States,51,Real Salt Lake,180K,Right,1,3,2,Medium/ Medium,SUB
269042,Wei Minghe,19,China PR,50,Guangzhou FC,90K,Right,1,3,2,Medium/ Medium,SUB
204380,J. Brinkies,29,Germany,68,FSV Zwickau,1M,Right,1,5,1,Medium/ Medium,GK
110638,21 Cifuentes,41,Spain,73,"Cádiz CF",350K,Right,1,3,1,Medium/ Medium,GK
251165,T. Savin,21,England,64,Accrington Stanley,1.1M,Right,1,3,1,Medium/ Medium,GK
225543,B. Collins,25,England,69,Barnsley,1.6M,Right,1,2,1,Medium/ Medium,GK
267697,22 Choi In Gyu,18,Korea Republic,49,Gangwon FC,100K,Right,1,3,2,Medium/ Medium,RES
257949,22 B. Camp,20,Scotland,52,AFC Bournemouth,180K,Right,1,3,2,Medium/ High,RES
169697,D. Randolph,35,Republic of Ireland,73,West Ham United,350K,Right,1,3,1,Medium/ Medium,SUB
183567,E. Mulder,33,Netherlands,67,Go Ahead Eagles,325K,Right,1,3,1,Medium/ Medium,GK
257284,22 K. Hayde,19,England,51,Tranmere Rovers,80K,Right,1,3,2,Low/ High,RES
260659,21 T. Maples,21,United States,52,Toronto FC,170K,Right,1,2,2,Medium/ Medium,RES
139062,W. Caballero,40,Argentina,70,Southampton,180K,Right,2,3,1,Medium/ Medium,RES
259285,22 J. Hannah,18,England,48,Middlesbrough,110K,Right,1,3,2,Medium/ Medium,RES
266821,J. Ellis,18,England,50,Carlisle United,100K,Right,1,3,2,Medium/ Medium,RES
228413,E. Audero,25,Italy,78,U.C. Sampdoria,14.5M,Right,1,2,1,Medium/ Medium,GK
217649,22 S. Gonda,32,Japan,67,Shimizu S-Pulse,500K,Right,1,2,1,Medium/ Medium,GK
207998,D. Ward,29,Wales,75,Leicester City,3.8M,Right,1,3,1,Medium/ Medium,GK
255188,21 J. Browne,19,Republic of Ireland,48,Finn Harps,110K,Right,1,2,2,Medium/ Medium,SUB
216175,C. Stanković,29,Austria,74,AEK Athens,2.9M,Right,1,4,1,Medium/ Medium,GK
261455,D. Yapi,17,United States,49,Colorado Rapids,150K,Right,1,4,2,Medium/ Medium,SUB
215213,A. Werner,26,Argentina,70,Elche CF,1.8M,Right,1,2,1,Medium/ Medium,SUB
266320,22 Lee Woo Yeon,18,Korea Republic,51,Jeonbuk Hyundai Motors,130K,Right,1,3,2,Medium/ High,RES
168354,E. Viviano,36,Italy,72,Fatih Karagümrük S.K.,250K,Left,2,2,1,Medium/ Medium,GK
259688,21 E. Langwagen,16,Sweden,50,IK Sirius,100K,Right,1,3,2,Medium/ Medium,SUB
233267,M. Turner,28,United States,77,Arsenal,9.5M,Right,1,2,1,Medium/ Medium,SUB
268961,22 Yang Zhaohui,23,China PR,48,Chongqing Liangjiang Athletic,60K,Right,1,3,2,Medium/ Medium,SUB
266752,22 Kim Jin Young,20,Korea Republic,49,GwangJu FC,100K,Right,1,4,2,Medium/ Medium,RES
268921,22 He Youzu,22,China PR,47,Shijiazhuang Ever Bright F.C.,70K,Right,1,3,2,Medium/ Medium,RES
260797,22 Sim Won Seong,22,Korea Republic,52,FC Seoul,150K,Right,1,3,2,Medium/ Medium,RES
261932,22 Chen Guoliang,22,China PR,49,Shenzhen FC,70K,Right,1,3,2,Medium/ Medium,RES
226085,Léo Jardim,27,Brazil,73,LOSC Lille,3.2M,Right,1,2,1,Medium/ Medium,GK
260909,22 A. Mills,21,Australia,51,Brisbane Roar,120K,Right,1,3,2,Medium/ Medium,RES
254094,21 F. Bonini,18,Italy,51,Bologna,140K,Left,1,2,2,Medium/ High,RES
267424,N. Asiri,21,Saudi Arabia,52,Al Ittihad,180K,Right,1,3,2,Medium/ Medium,RES
263577,22 S. Butler,18,Wales,54,Swansea City,230K,Right,1,3,2,Medium/ Medium,RES
256412,21 J. Parke,19,Northern Ireland,49,Derry City,110K,Right,1,2,2,Medium/ Medium,RES
256820,21 A. Cheshire,18,England,50,Swindon Town,90K,Right,1,3,2,Medium/ Medium,RES
265458,B. Varghese,22,India,50,Kerala Blasters FC,100K,Right,1,2,2,Medium/ Medium,SUB
253244,I. Don,40,Argentina,64,Club Libertad,60K,Right,1,2,1,Medium/ Medium,SUB
258755,21 J. Plath,18,Germany,57,FC Erzgebirge Aue,300K,Right,1,3,1,Medium/ Medium,RES
256721,21 C. Barks,17,England,50,Scunthorpe United,120K,Right,1,2,2,Medium/ Medium,RES
210358,A. Brignoli,30,Italy,75,Panathinaikos FC,3.7M,Left,1,3,1,Medium/ Medium,GK
269041,Wang Wenxuan,22,China PR,50,Guangzhou FC,100K,Right,1,3,2,Medium/ Medium,SUB
185427,Ø. Nyland,31,Norway,69,,0,Right,1,4,1,Medium/ Medium,GK
232284,M. Travers,23,Republic of Ireland,73,AFC Bournemouth,5M,Right,1,2,1,Medium/ Medium,SUB
177475,T. Sippel,34,Germany,73,Borussia Mönchengladbach,525K,Right,1,2,1,Medium/ Medium,SUB
259129,K. Paulsen,18,Norway,52,Viking FK,240K,Right,1,2,2,Low/ Medium,SUB
244316,Luís Maximiano,23,Portugal,79,Lazio,22.5M,Right,1,2,1,Medium/ Medium,GK
268280,22 L. Hebbelmann,22,Germany,46,SV Meppen,60K,Right,1,3,2,Medium/ Medium,RES
220584,V. Myhra,25,Norway,68,Strømsgodset IF,1.4M,Right,1,3,1,Medium/ Medium,GK
235925,G. Gómez,26,Argentina,73,Racing Club,3.1M,Right,1,2,1,Medium/ Medium,GK
261285,22 M. McDonnell,29,Republic of Ireland,54,Longford Town,90K,Right,1,2,2,Medium/ High,LCB
260440,22 T. Östlund,19,Sweden,52,Degerfors IF,180K,Right,1,3,2,Medium/ Medium,SUB
256558,21 C. Muñoz,20,Chile,51,Audax Italiano,120K,Right,1,2,2,Medium/ Medium,SUB
241493,21 S. Cartwright,19,England,49,Peterborough United,110K,Right,1,2,2,Medium/ Medium,RES
142782,17 S. Saja,37,Argentina,69,Real Zaragoza,325K,Left,1,3,1,Medium/ Medium,SUB
257027,22 Jesús Ruiz,24,Spain,62,AD Alcorcón,775K,Right,1,3,1,Medium/ Medium,GK
259028,21 A. Martillo,19,Ecuador,50,Independiente del Valle,100K,Right,1,3,2,Low/ Medium,SUB
260476,22 Hong Sung Wook,18,Korea Republic,50,Jeju United FC,110K,Right,1,2,2,Low/ High,SUB
252887,20 D. Richards,17,England,51,Bolton Wanderers,70K,Right,1,3,2,Medium/ Medium,RES
261876,C. Noonan,19,Republic of Ireland,47,Shamrock Rovers,120K,Right,1,3,2,Medium/ Medium,SUB
49031,19 S. Sorrentino,39,Italy,80,Chievo Verona,1M,Right,2,3,1,Medium/ Medium,GK
256189,20 B. Rojas,18,Chile,51,Club Deportivo Palestino,70K,Right,1,3,2,Medium/ Medium,RES
254527,20 B. Tricker,18,England,52,Fulham,100K,Right,1,3,2,Low/ Medium,RES
253428,"V. Jaroš",20,Czech Republic,65,Stockport County,1.5M,Right,1,3,1,Medium/ Medium,SUB
266739,22 E. Young,17,England,50,Scunthorpe United,110K,Left,1,2,2,Medium/ Medium,RES
181481,D. Vukovic,37,Australia,70,Central Coast Mariners,180K,Right,1,2,1,Medium/ Medium,SUB
2143,07 P. Ikedia,25,Nigeria,70,AZ Alkmaar,0,Right,2,3,1,N/A/ N/A,RES
262920,L. Mirković,19,Serbia,55,Karlsruher SC,275K,Right,1,3,2,Medium/ Medium,RES
268959,22 Liu Yixin,20,China PR,48,Chongqing Liangjiang Athletic,100K,Right,1,3,2,Medium/ High,SUB
264055,Chen Xiangyu,20,China PR,50,Shenzhen FC,100K,Right,1,2,3,High/ Medium,SUB
220314,O. Marciano,32,Israel,70,Feyenoord,800K,Right,1,3,1,Medium/ Medium,SUB
263141,22 A. Ceza,18,Chile,52,Club Deportivo Palestino,140K,Right,1,2,2,Medium/ Medium,RES
268307,N. Johansson,18,Sweden,51,Varbergs BoIS FC,150K,Right,1,2,2,Medium/ Medium,RES
229956,L. Zigi,25,Ghana,70,FC St. Gallen 1879,2M,Right,1,3,1,Medium/ Medium,GK
235183,22 C. Acevedo,25,Mexico,77,Santos Laguna,11.5M,Right,1,3,1,Medium/ Medium,GK
218212,A. Noppert,28,Netherlands,69,SC Heerenveen,1.3M,Left,1,3,1,Medium/ Medium,GK
167959,Marcelo Grohe,35,Brazil,75,Al Ittihad,625K,Right,2,2,1,Medium/ Medium,GK
259650,22 F. Molla,19,India,47,ATK Mohun Bagan FC,120K,Right,1,2,2,High/ Low,RES
254241,20 P. Fromm,18,Germany,51,FC Carl Zeiss Jena,70K,Right,1,3,2,Medium/ Medium,RES
180739,E. Kawashima,39,Japan,72,RC Strasbourg Alsace,250K,Right,2,3,1,Medium/ Medium,SUB
265533,B. Collins,22,Australia,50,Western United FC,60K,Left,1,2,2,Medium/ Medium,SUB
206566,M. Crocombe,28,New Zealand,61,Grimsby Town,230K,Right,1,2,1,Medium/ Medium,GK
234833,F. Müller,24,Germany,76,VfB Stuttgart,8.5M,Left,1,4,1,Medium/ Medium,GK
256997,W. Muirang,23,India,51,Bengaluru FC,120K,Right,1,2,2,High/ Medium,SUB
254154,C. Walls,19,United States,51,San Jose Earthquakes,130K,Left,1,2,2,Medium/ Medium,SUB
259175,N. Prabhu,21,India,49,Odisha FC,100K,Right,1,3,2,Medium/ Medium,RES
229637,22 G. Akkan,26,Turkey,72,Çaykur Rizespor,2.1M,Right,1,2,1,Medium/ Medium,GK
260197,22 N. Kamifukumoto,31,Japan,63,Tokushima Vortis,250K,Right,1,3,1,Medium/ Medium,GK
261445,21 R. Al Harbi,19,Saudi Arabia,49,Al Wehda,90K,Right,1,3,2,Medium/ Medium,RES
260724,M. Ferkranus,19,United States,54,LA Galaxy,275K,Right,1,2,2,Low/ Medium,RES
268096,22 M. Steffen,18,Netherlands,54,Vitesse,230K,Right,1,3,2,Medium/ Medium,RES
222562,R. Rúnarsson,27,Iceland,70,Arsenal,1.5M,Right,1,2,1,Medium/ Medium,RES
233164,A. Murić,23,Kosovo,72,Burnley,4.5M,Right,1,2,1,Medium/ Medium,GK
242818,F. Dahmen,24,Germany,71,1. FSV Mainz 05,3.6M,Right,1,3,1,Medium/ Medium,SUB
170084,W. Hennessey,35,Wales,74,Nottingham Forest,475K,Right,2,3,1,Medium/ Medium,SUB
255539,M. Adebowale,24,England,56,Crawley Town,170K,Right,1,2,2,Medium/ Low,RES
195668,Joel Robles,32,Spain,75,Leeds United,2.8M,Right,1,2,1,Medium/ Medium,RES
234790,Juan Soriano,24,Spain,72,CD Tenerife,4M,Left,1,2,1,Medium/ Medium,GK
212197,D. Heuer Fernandes,29,Portugal,73,Hamburger SV,2.1M,Right,1,4,1,Medium/ Medium,GK
261985,22 Yang Haoyu,20,China PR,49,Dalian Professional Football Club,90K,Right,1,3,2,Medium/ Medium,SUB
263543,A. Deu,21,South Sudan,50,Western United FC,100K,Right,1,2,2,Medium/ Medium,RES
261938,22 Luo Junhan,17,China PR,50,Guangzhou FC,110K,Right,1,3,2,Medium/ Medium,RCB
263087,C. Díaz,22,Chile,54,CD Everton de Viña del Mar,230K,Left,1,2,2,Medium/ Medium,RES
257708,21 Ma Defu,21,China PR,49,Chongqing Liangjiang Athletic,70K,Right,1,2,2,Low/ Low,RES
270602,H. Nicolson,21,Scotland,49,Finn Harps,100K,Right,1,2,2,Medium/ High,SUB
258298,21 C. Pizarro,20,Chile,48,Unión La Calera,100K,Right,1,2,2,Medium/ Medium,RES
236649,Y. van Osch,25,Netherlands,70,Fortuna Sittard,1.6M,Right,1,3,1,Medium/ Medium,GK
185,13 D. James,41,England,65,AFC Bournemouth,0,Right,2,2,1,Medium/ Medium,SUB
269543,Zhang Chao'ao,21,China PR,49,Zhejiang Professional FC,90K,Right,1,2,2,Medium/ Medium,RES
254390,"J. Cárdenas",27,Ecuador,64,C.D. Universidad Católica del Ecuador,575K,Right,1,3,1,Medium/ Medium,SUB
269009,Liu Runnan,20,China PR,49,Hebei FC,100K,Right,1,3,2,Medium/ Medium,RES
265990,22 K. Wingralek,18,Poland,52,Górnik Zabrze,170K,Right,1,2,2,Medium/ Medium,SUB
158121,B. Costil,34,France,75,AJ Auxerre,950K,Right,2,3,1,Medium/ Medium,GK
266090,O. Halls,17,England,50,Plymouth Argyle,100K,Right,1,3,2,Medium/ Medium,RES
261936,22 Zhang Zhihao,20,China PR,50,Guangzhou FC,100K,Right,1,3,2,Medium/ Medium,RES
269013,22 Jin Liangkuan,19,China PR,47,Guangzhou City,90K,Right,1,3,2,Medium/ Medium,RES
253633,20 Y. Ampuero,31,Peru,53,Deportivo Binacional,40K,Right,1,2,1,Medium/ Medium,RES
261057,22 No Yun Sang,19,Korea Republic,49,Jeonbuk Hyundai Motors,110K,Right,1,3,2,Medium/ Medium,RES
257686,21 Chen Kejiang,23,China PR,48,Chongqing Liangjiang Athletic,70K,Right,1,2,2,Low/ Low,RES
256428,21 L. Svanberg,17,Sweden,50,Hammarby IF,110K,Left,1,3,2,Medium/ Medium,RES
269058,22 Huang Xuheng,19,China PR,50,Wuhan FC,90K,Right,1,3,2,Medium/ Medium,RES
267456,22 Kim Ki Soo,26,Korea Republic,52,Suwon FC,90K,Right,1,3,2,Medium/ Medium,RES
199101,Raúl Lizoain,31,Spain,69,FC Andorra,750K,Left,1,2,1,Medium/ Medium,SUB
259304,21 M. Traynor,19,Republic of Ireland,49,Dundalk FC,90K,Right,1,3,2,Medium/ Medium,SUB
255521,20 Lee Da Won,23,Korea Republic,54,Seongnam FC,90K,Right,1,3,2,Medium/ Medium,RES
244467,"O. Kolář",27,Czech Republic,74,SK Slavia Praha,3.6M,Right,1,3,1,Medium/ Medium,SUB
253272,K. Dawson,30,Uruguay,74,Club Atlético Peñarol,2.8M,Right,1,2,1,Medium/ Medium,GK
2147,M. Stekelenburg,39,Netherlands,74,Ajax,475K,Right,2,4,1,Medium/ Medium,SUB
48940,19 P. Čech,36,Czech Republic,81,Arsenal,2.4M,Left,4,2,1,Medium/ Medium,SUB
224953,André Moreira,26,Portugal,67,Grasshopper Club Zürich,1.2M,Right,1,2,1,Medium/ Medium,GK
269015,22 Wei Feng,18,China PR,47,Guangzhou City,110K,Right,1,3,2,Medium/ Medium,RES
116494,18 C. Carrasso,35,France,79,Galatasaray SK,3M,Right,3,3,1,Medium/ Medium,SUB
262004,M. Campagna,18,Canada,49,Vancouver Whitecaps FC,140K,Right,1,2,2,Low/ Medium,RES
253637,J. Gutíerrez,25,Bolivia,64,Club The Strongest,525K,Right,1,2,1,Medium/ Medium,SUB
261816,22 J. Bradley-Walsh,20,Republic of Ireland,48,Finn Harps,110K,Left,1,3,2,Low/ Medium,RES
241119,Dani Martín,23,Spain,69,Real Betis Balompié,2.7M,Right,1,3,1,Medium/ Medium,RES
221912,Kang Hyeon Mu,27,Korea Republic,70,Pohang Steelers,1.5M,Right,1,3,1,Medium/ Medium,GK
200726,B. Lecomte,31,France,77,RCD Espanyol de Barcelona,5.5M,Left,2,3,1,Medium/ Medium,GK
253839,"21 B. Velásquez",24,Venezuela,66,Caracas Fútbol Club,1M,Left,1,3,1,Medium/ Medium,GK
269774,T. O'Brien,27,England,75,AFC Richmond,5.5M,Right,1,2,1,Medium/ Medium,SUB
183497,22 O. Karnezis,35,Greece,70,LOSC Lille,180K,Right,2,3,1,Medium/ Medium,SUB
255916,Kim Min Gyu,22,Korea Republic,52,Pohang Steelers,170K,Right,1,3,2,Medium/ Medium,RES
264856,22 A. Tikvic,17,Germany,53,Türkgücü München,200K,Left,1,2,2,Medium/ Medium,SUB
222514,F. Woodman,25,England,74,Preston North End,4.9M,Right,1,2,1,Medium/ Medium,GK
224947,D. Grimshaw,24,England,65,Blackpool,1.2M,Right,1,2,1,Medium/ Medium,GK
212432,Jo Hyeon Woo,30,Korea Republic,73,Ulsan Hyundai FC,2M,Right,1,3,1,Medium/ Medium,GK
193933,15 I. McLoughlin,22,Republic of Ireland,57,Milton Keynes Dons,100K,Right,1,3,1,Medium/ Medium,SUB
150477,R. Salin,37,France,70,Stade Rennais FC,180K,Left,1,2,1,Medium/ Medium,RES
238070,J. Cumming,22,England,67,Milton Keynes Dons,2M,Right,1,2,1,Medium/ Medium,GK
212518,21 B. Sangaré,34,Côte d'Ivoire,67,,0,Right,1,3,1,Medium/ Medium,SUB
171792,10 M. Diakité,24,France,58,Excelsior Mouscron,0,Right,1,3,1,N/A/ N/A,RM
259651,22 Lin Guoyu,21,China PR,51,Shandong Taishan,120K,Right,1,3,2,Low/ High,RES
225406,J. Talbot,25,Republic of Ireland,67,Bohemian FC,1.1M,Left,1,2,1,Medium/ Medium,GK
208782,22 M. van der Hart,27,Netherlands,67,Lech Poznań,875K,Left,1,3,1,Medium/ Medium,SUB
267932,C. Tourish,27,Republic of Ireland,55,Finn Harps,140K,Right,1,3,2,Low/ High,RCB
252885,20 M. Edmondson,17,England,50,Bolton Wanderers,50K,Left,1,3,2,Medium/ High,RES
230674,21 F. Alastra,22,Italy,65,Parma,1.4M,Right,1,2,1,Medium/ Medium,RES
198285,L. Nicholls,29,England,72,Huddersfield Town,1.9M,Right,1,3,1,Medium/ Medium,GK
226524,M. Johansson,23,Sweden,66,Hamburger SV,1.1M,Right,1,2,1,Medium/ Medium,RES
201328,15 G. Adam,23,Scotland,56,Dundee FC,80K,Left,1,2,1,Medium/ Medium,RES
257922,J. Hull,20,England,54,Rotherham United,240K,Right,1,2,2,Medium/ Medium,RES
269530,Liu Haofan,18,China PR,49,Zhejiang Professional FC,100K,Right,1,3,2,Medium/ Medium,RES
268930,22 He Yiran,16,China PR,48,Changchun Yatai FC,110K,Right,1,3,2,Medium/ High,RES
202125,J. Bonham,28,Republic of Ireland,66,Stoke City,725K,Right,1,3,1,Medium/ Medium,SUB
262018,22 S. Morrissey,18,Republic of Ireland,50,Waterford FC,90K,Right,1,2,2,Low/ Medium,RES
230653,J. Wollacott,25,Ghana,65,Charlton Athletic,775K,Right,1,2,1,Medium/ Medium,GK
253838,C. Flores,31,Venezuela,65,Deportivo La Guaira FC,375K,Right,1,2,1,Medium/ Medium,SUB
253638,22 J. Pinto,41,Peru,63,Sport Huancayo,50K,Right,1,1,1,Medium/ Medium,SUB
240913,C. Kelleher,23,Republic of Ireland,73,Liverpool,5M,Right,1,3,1,Medium/ Medium,SUB
223898,P. Bernardoni,25,France,76,Angers SCO,9M,Left,2,2,1,Medium/ Medium,GK
216692,S. Torrico,42,Argentina,72,San Lorenzo de Almagro,250K,Right,1,2,1,Medium/ Medium,GK
183521,09 V. van den Berg,19,Netherlands,61,,0,Right,1,4,1,N/A/ N/A,nan
188836,J. Steele,31,England,65,Brighton & Hove Albion,375K,Right,1,3,1,Medium/ Medium,SUB
255551,22 Cho Suk Young,24,Korea Republic,51,FC Seoul,120K,Right,1,3,2,Low/ High,SUB
104389,R. Jarstein,37,Norway,72,Hertha BSC,250K,Right,2,4,1,Medium/ Medium,SUB
257693,22 Zhang Haochen,21,China PR,49,Qingdao FC,70K,Right,1,2,2,Low/ Low,SUB
255283,20 Kim Yeong Geun,22,Korea Republic,44,Gyeongnam FC,40K,Right,1,3,2,Medium/ Medium,RES
182207,D. Stockdale,36,England,68,Sheffield Wednesday,130K,Right,1,3,1,Medium/ Medium,GK
205812,P. Terracciano,32,Italy,76,Fiorentina,3.7M,Right,1,2,1,Medium/ Medium,SUB
257968,Fu Yuncheng,23,China PR,50,Guangzhou City,60K,Right,1,2,2,Low/ Medium,RES
260018,D. Odumosu,21,Republic of Ireland,60,St. Patrick's Athletic,475K,Right,1,3,1,Medium/ Medium,SUB
194333,R. Gikiewicz,34,Poland,77,FC Augsburg,1.8M,Right,2,2,1,Medium/ Medium,GK
243647,A. Bayındır,24,Turkey,78,Fenerbahçe SK,16M,Right,1,2,1,Medium/ Medium,GK
260623,21 M. Wright,33,England,47,Crawley Town,25K,Left,1,1,2,Low/ Low,RES
194781,22 Renan Ribeiro,31,Brazil,71,Sporting CP,1M,Right,1,2,1,Medium/ Medium,SUB
270510,R. Bowden,18,Republic of Ireland,51,UCD AFC,110K,Right,1,2,2,Medium/ Medium,SUB
253636,22 P. Galindo,26,Bolivia,64,Club Always Ready,625K,Right,1,2,1,Medium/ Medium,GK
116314,22 D. Martin,35,England,64,West Ham United,60K,Right,1,2,1,Medium/ Medium,RES
269019,Wu Junjie,19,China PR,46,Guangzhou City,110K,Left,1,3,2,Medium/ Medium,RES
191628,L. Chichizola,32,Argentina,71,Parma,925K,Right,1,3,1,Medium/ Medium,SUB
257425,22 G. Gutiérrez,24,Mexico,64,Deportivo Toluca,750K,Right,1,3,1,Medium/ Medium,SUB
268969,Li Peinan,21,China PR,48,Hebei FC,100K,Right,1,3,2,Medium/ Medium,SUB
214415,22 E. Chaux,29,Colombia,70,Junior FC,1.3M,Right,1,3,1,Medium/ Medium,RES
241777,A. Tagnaouti,26,Morocco,71,,0,Right,1,2,1,Medium/ Medium,SUB
217096,J. Lumley,27,England,67,Reading,1.1M,Right,1,3,1,Medium/ Medium,GK
261246,M. Bozinovski,21,North Macedonia,54,Melbourne Victory,200K,Right,1,2,2,Low/ Medium,RES
268632,R. Welch,18,England,53,Everton,275K,Right,1,3,2,Medium/ Medium,RES
225203,L. Kelly,26,Scotland,70,Motherwell,1.8M,Right,1,3,1,Medium/ Medium,GK
243585,G. Bazunu,20,Republic of Ireland,70,Southampton,3.4M,Right,1,2,1,Medium/ Medium,GK
254396,L. Claros,24,Bolivia,61,Club Always Ready,550K,Right,1,2,1,Medium/ Medium,GK
265628,D. Riznyk,23,Ukraine,68,,0,Right,1,3,1,Medium/ Medium,SUB
224977,A. Micai,28,Italy,70,US Salernitana 1919,1.1M,Right,1,2,1,Medium/ Medium,SUB
253841,T. Rojas,34,Venezuela,65,Metropolitanos de Caracas FC,120K,Right,1,2,1,Medium/ Medium,GK
254091,21 K. Farren,19,Republic of Ireland,49,Finn Harps,100K,Right,1,3,2,Medium/ Medium,SUB
266324,22 Choi Hyeon Woong,17,Korea Republic,49,Jeonbuk Hyundai Motors,90K,Right,1,3,2,Medium/ High,RES
199904,J. Joronen,29,Finland,72,Venezia FC,1.8M,Right,1,3,1,Medium/ Medium,GK
155532,18 C. Ikeme,31,Nigeria,70,Wolverhampton Wanderers,1.1M,Right,1,3,1,Medium/ Medium,RES
225489,21 F. Schram,25,Iceland,62,Lyngby BK,400K,Right,1,2,1,Medium/ Medium,SUB
253955,Han Jiaqi,22,China PR,63,Guangzhou City,925K,Right,1,3,1,Medium/ Medium,SUB
186569,S. Ulreich,33,Germany,75,FC Bayern München,1.8M,Right,2,2,1,Medium/ Medium,SUB
266787,22 Kim Ri Gwan,18,Korea Republic,48,Daegu FC,100K,Left,1,3,2,Medium/ High,RES
234102,I. Radu,25,Romania,74,US Cremonese,4.3M,Right,1,2,1,Medium/ Medium,SUB
220058,D. Phillips,27,England,69,KV Oostende,1.3M,Right,1,3,1,Medium/ Medium,RES
178767,21 N. Mihaylov,32,Bulgaria,66,,0,Right,2,2,1,Medium/ Medium,SUB
213206,B. Stuver,31,United States,69,Austin FC,750K,Right,1,1,1,Medium/ Medium,GK
202789,A. Schwolow,30,Germany,75,FC Schalke 04,4.2M,Right,2,3,1,Medium/ Medium,GK
172553,J. Lössl,33,Denmark,71,FC Midtjylland,600K,Right,1,2,1,Medium/ Medium,SUB
213413,L. Vigouroux,28,Chile,64,Leyton Orient,425K,Left,1,2,1,Medium/ Medium,GK
164945,07 Nuno Mendes,28,Portugal,71,US Créteil-Lusitanos,0,Right,2,3,1,N/A/ N/A,RCB
267755,22 Lee Sung Min,20,Korea Republic,50,Jeonbuk Hyundai Motors,90K,Right,1,3,2,Medium/ Medium,RES
257710,21 Zhang Mengxuan,21,China PR,47,Chongqing Liangjiang Athletic,70K,Right,1,2,2,Low/ Low,SUB
192665,A. Luthe,35,Germany,75,1. FC Kaiserslautern,625K,Right,1,3,1,Medium/ Medium,GK
222096,H. Lewis,24,England,62,Bradford City,775K,Right,1,3,1,Medium/ Medium,GK
253836,P. Zubczuk,27,Peru,63,Cienciano,475K,Right,1,2,1,Medium/ Medium,SUB
258956,Yang Pengju,22,China PR,50,Dalian Professional Football Club,70K,Right,1,2,2,Medium/ Medium,RES
260111,21 M. Brund,17,Denmark,50,Randers FC,110K,Left,1,2,2,Medium/ Medium,SUB
223988,L. Ward,25,England,61,Swindon Town,325K,Right,1,2,1,Medium/ Medium,GK
200734,22 Mejías,32,Spain,62,Western Sydney Wanderers,200K,Right,1,2,1,Medium/ Medium,SUB
269006,22 Sun Ziquan,18,China PR,47,Hebei FC,90K,Right,1,1,2,Low/ Low,RES
144172,S. Kırıntılı,37,Turkey,68,Ümraniyespor,130K,Right,1,2,1,Medium/ Medium,GK
236515,Álvaro,24,Spain,71,SD Huesca,3.2M,Left,1,3,1,Medium/ Medium,SUB
213951,Helton Leite,31,Brazil,76,SL Benfica,4M,Right,1,2,1,Medium/ Medium,SUB
253631,20 L. Araújo,38,Peru,65,Deportivo Binacional,50K,Right,1,1,1,Medium/ Medium,RES
110606,A. Mannus,40,Northern Ireland,65,Shamrock Rovers,80K,Right,1,3,1,Medium/ Medium,GK
252552,22 K. Tzolakis,18,Greece,67,Olympiacos CFP,2.1M,Right,1,2,1,Medium/ Medium,RES
201269,F. Rønnow,29,Denmark,75,1. FC Union Berlin,3.8M,Right,1,2,1,Medium/ Medium,SUB
176888,07 Ice-Cream,19,Nigeria,66,SK Austria Klagenfurt,0,Right,1,4,1,N/A/ N/A,RES
208375,M. Müller,28,Germany,73,FC Luzern,2.6M,Right,1,2,1,Medium/ Medium,GK
188278,M. Birighitti,31,Australia,69,Dundee United,750K,Right,1,4,1,Medium/ Medium,GK
224440,J. Pollersbeck,27,Germany,70,Olympique Lyonnais,1.7M,Right,1,3,1,Medium/ Medium,RES
198039,M. Gillespie,30,England,67,Newcastle United,775K,Right,1,3,1,Medium/ Medium,RES
152523,S. Flinders,36,England,61,Mansfield Town,35K,Right,1,2,1,Medium/ Medium,SUB
269021,Zhao Wenzhe,21,China PR,48,Guangzhou FC,70K,Right,1,3,2,Medium/ Medium,SUB
262759,S. Black,20,Republic of Ireland,47,Finn Harps,110K,Right,1,3,2,Medium/ Medium,RES
